repo_name,repo_status,mode,confidence,provider,n_files,has_pipeline_state,has_standard_logs,has_autoresearch,has_hitl,has_hitl_launch,evidence,repo_created_at,repo_pushed_at,capability_era,possible_modes_by_time,final_mode,final_confidence,mode_source
layernorm-concept-assoc-dbdc-claude,executed,standard,medium,codex,361,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-04-26T02:40:39Z,2026-04-26T04:37:53Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
llm-recommender-efficacy-84bb-claude,executed,standard,medium,codex,230,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-04-26T03:24:23Z,2026-04-26T04:23:53Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
mlp-hidden-state-1a8c-codex,executed,standard,medium,codex,283,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-04-27T01:08:41Z,2026-04-27T01:32:47Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
mlp-hidden-state-2c11-gemini,executed,standard,medium,codex,215,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-04-27T02:01:47Z,2026-04-27T02:23:47Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
llm-standard-knowledge-e336-gemini,executed,standard,medium,codex,207,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-04-27T02:43:58Z,2026-04-27T03:02:51Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
llm-standard-knowledge-9f5d-codex,executed,standard,medium,codex,269,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-04-27T17:11:33Z,2026-04-28T05:11:24Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
agents-avoid-collapse-4c30-gemini,executed,standard,medium,codex,162,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-04-27T20:29:51Z,2026-04-27T21:30:44Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
llm-standard-knowledge-c8f8-claude,executed,standard,medium,codex,255,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-04-27T20:31:19Z,2026-04-27T22:23:36Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
agents-avoid-collapse-6c08-codex,executed,standard,medium,codex,211,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-04-28T04:02:16Z,2026-04-28T04:36:22Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
agents-avoid-collapse-2361-claude,executed,standard,medium,codex,358,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-04-28T05:14:14Z,2026-04-28T07:13:06Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
reverse-engineer-null-6299-claude,executed,standard,medium,codex,203,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-04-28T16:00:34Z,2026-04-28T16:51:39Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
science-of-sycophancy-ee2b-claude,executed,standard,medium,codex,6364,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-01T06:17:10Z,2026-05-01T07:31:07Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
theory-of-simulation-1d19-claude,executed,standard,medium,codex,849,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-03T20:33:34Z,2026-05-03T22:35:44Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
simulation-theory-ai-54bc-gemini,executed,standard,medium,codex,176,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-03T21:05:13Z,2026-05-03T21:28:02Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
llm-recommendation-impact-2d38-gemini,executed,standard,medium,codex,186,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-03T21:06:56Z,2026-05-03T21:28:52Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
layernorm-concept-assoc-8ff1-gemini,executed,standard,medium,codex,157,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-03T21:35:02Z,2026-05-03T21:57:49Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
layernorm-concept-assoc-65c1-codex,executed,standard,medium,codex,226,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-04T20:51:05Z,2026-05-04T21:23:11Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
align-failures-taxonomy-db56-claude,executed,standard,medium,codex,692,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-05T01:33:39Z,2026-05-06T02:07:51Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
llms-recommendation-ef-d7dc-codex,executed,standard,medium,codex,202,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-05T04:09:07Z,2026-05-05T04:54:45Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
theory-of-simulation-6163-codex,executed,standard,medium,codex,916,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-05T17:02:03Z,2026-05-05T17:35:16Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
hashmap-attention-5994-claude,executed,standard,medium,codex,29796,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-06T17:47:42Z,2026-05-06T18:44:20Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
theory-of-simulation-ed89-claude,executed,standard,medium,codex,303,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-06T18:34:06Z,2026-05-06T19:55:26Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
gatekeeping-signaling-f85b-claude,executed,standard,medium,codex,323,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-06T19:55:52Z,2026-05-06T20:43:22Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
talkie-generalization-ff5d-codex,executed,standard,medium,codex,234,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-10T08:40:54Z,2026-05-10T11:13:15Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
talkie-generalization-8356-gemini,executed,standard,medium,codex,167,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-10T19:42:19Z,2026-05-10T21:03:16Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
llm-judgment-impact-7e69-codex,executed,standard,medium,codex,209,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-11T04:55:22Z,2026-05-11T05:40:55Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
align-failure-taxonomy-d26d-codex,executed,autoresearch,high,codex,596,True,True,True,False,False,AutoResearch runtime artifacts,2026-05-11T22:09:55Z,2026-05-11T22:33:51Z,pre_autoresearch,standard,autoresearch,high,runtime_autoresearch_artifact
llm-judgment-effect-fa08-gemini,executed,standard,medium,codex,193,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-12T01:46:51Z,2026-05-12T02:51:35Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
align-failures-taxonomy-344e-gemini,executed,autoresearch,high,codex,194,True,True,True,False,False,AutoResearch runtime artifacts,2026-05-12T01:47:28Z,2026-05-12T02:13:01Z,pre_autoresearch,standard,autoresearch,high,runtime_autoresearch_artifact
talkie-generalization-e993-claude,executed,standard,medium,codex,397,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-12T01:52:13Z,2026-05-12T05:48:37Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
llm-judgment-impact-9fb4-claude,executed,standard,medium,codex,4196,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-12T01:55:09Z,2026-05-12T03:22:34Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
distinct-persona-ai-b685-gemini,executed,standard,medium,codex,261,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-16T19:31:57Z,2026-05-16T20:00:42Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
llm-loopholes-research-1dc8-gemini,executed,standard,medium,codex,196,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-16T19:33:05Z,2026-05-16T19:51:04Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
distinct-persona-ai-5094-codex,executed,standard,medium,codex,806,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-17T04:13:26Z,2026-05-17T04:46:16Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
llm-loopholes-research-9e63-codex,executed,standard,medium,codex,224,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-17T21:19:00Z,2026-05-17T21:55:19Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
llm-persona-dislike-e5f8-gemini,executed,standard,medium,codex,180,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-18T00:34:09Z,2026-05-18T01:37:17Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
llm-loopholes-research-570f-claude,executed,standard,medium,codex,3266,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-18T00:47:56Z,2026-05-18T02:14:49Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
distinct-persona-ai-12e6-claude,executed,standard,medium,codex,3497,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-18T00:48:17Z,2026-05-18T02:55:20Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
llm-persona-dislike-c0d6-codex,executed,standard,medium,codex,448,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-18T02:09:18Z,2026-05-18T02:35:36Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
llm-persona-dislike-1529-claude,executed,unknown,low,codex,3431,True,False,False,False,False,insufficient runtime evidence,2026-05-18T02:25:47Z,2026-05-18T03:36:24Z,pre_autoresearch,standard,standard,high,historical_pre_autoresearch
novel-bio-mechanisms-c075-claude,executed,standard,medium,codex,250,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-19T16:30:29Z,2026-05-19T18:30:45Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
llm-death-thoughts-cdac-gemini,executed,standard,medium,codex,187,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-23T21:47:08Z,2026-05-23T22:08:47Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
llm-reading-modes-30aa-gemini,executed,standard,medium,codex,223,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-23T21:47:39Z,2026-05-23T22:12:56Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
llm-forecasting-cd55-claude,executed,standard,medium,codex,256,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-23T21:50:17Z,2026-05-24T20:39:55Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
llm-death-thoughts-b7a5-claude,executed,standard,medium,codex,311,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-24T00:44:17Z,2026-05-24T01:35:13Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
llm-reading-modes-c01e-claude,executed,standard,medium,codex,205,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-24T00:44:27Z,2026-05-24T06:23:06Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
llm-forecasting-ea39-gemini,executed,standard,medium,codex,197,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-24T21:00:47Z,2026-05-24T21:24:04Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
llm-death-thoughts-89b7-codex,executed,standard,medium,codex,196,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-24T22:09:27Z,2026-05-24T22:55:14Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
llm-reading-modes-af09-codex,executed,standard,medium,codex,806,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-25T03:41:56Z,2026-05-25T19:17:53Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
llm-forecasting-3be2-codex,executed,standard,medium,codex,333,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-25T09:42:39Z,2026-05-25T10:04:53Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
hilbert-nullstellensatz-d241-codex,executed,standard,medium,codex,485,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-30T00:44:01Z,2026-05-30T01:18:22Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
jacobson-commutativity-3-36c0-codex,executed,standard,medium,codex,168,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-30T05:56:00Z,2026-05-30T06:42:24Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
novel-bio-mechanisms-a08e-gemini,executed,standard,medium,codex,153,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-30T21:10:25Z,2026-05-30T21:30:01Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
llm-vs-human-loopholes-0ca7-gemini,executed,standard,medium,codex,165,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-30T21:11:31Z,2026-05-30T21:31:03Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
novel-geom-addressing-c44b-claude,executed,standard,medium,codex,1899,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-30T21:12:42Z,2026-05-30T22:32:23Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
novel-bio-mechanisms-002c-claude,executed,standard,medium,codex,223,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-30T21:43:38Z,2026-05-30T22:49:38Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
llm-vs-human-loopholes-e858-claude,executed,standard,medium,codex,4348,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-30T21:44:08Z,2026-05-31T00:53:20Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
novel-geom-addressing-028d-gemini,executed,standard,medium,codex,200,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-31T02:02:29Z,2026-05-31T02:25:30Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
novel-bio-mechanisms-594c-codex,executed,standard,medium,codex,250,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-31T02:12:18Z,2026-05-31T07:35:52Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
llm-vs-human-loopholes-028c-codex,executed,standard,medium,codex,241,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-05-31T07:39:50Z,2026-05-31T23:09:13Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
novel-geom-addressing-506d-codex,executed,standard,medium,codex,252,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-06-01T03:47:03Z,2026-06-01T04:28:58Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
ai-driven-invention-03d7-gemini,executed,standard,medium,codex,196,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-06-07T21:05:48Z,2026-06-07T21:18:49Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
narrative-space-llm-3519-gemini,executed,standard,medium,codex,209,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-06-07T21:07:05Z,2026-06-07T21:22:27Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
base-vs-instruct-models-d95a-claude,executed,standard,medium,codex,232,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-06-07T21:12:08Z,2026-06-07T22:38:10Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
ai-driven-invention-4088-claude,executed,standard,medium,codex,199,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-06-07T21:22:05Z,2026-06-08T14:13:55Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
ai-driven-invention-9655-codex,executed,standard,medium,codex,266,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-06-08T03:38:28Z,2026-06-08T04:23:22Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
base-vs-instruct-models-d3a1-gemini,executed,standard,medium,codex,234,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-06-08T14:01:55Z,2026-06-08T14:26:50Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
narrative-space-llm-8f63-claude,executed,standard,medium,codex,1418,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-06-08T14:03:48Z,2026-06-08T14:51:10Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
narrative-space-llm-65e5-codex,executed,standard,medium,codex,236,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-06-08T14:27:39Z,2026-06-08T15:21:38Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
base-vs-instruct-models-9ebe-codex,executed,standard,medium,codex,243,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-06-08T21:57:02Z,2026-06-08T22:41:27Z,pre_autoresearch,standard,standard,medium,runtime_standard_structure
llm-sleep-mechanism-d0a6-claude,executed,standard,medium,codex,179,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-06-15T04:00:28Z,2026-06-15T05:49:42Z,autoresearch_available,standard|autoresearch,standard,medium,runtime_standard_structure
sampling-nn-1a8c-claude,executed,standard,medium,codex,448,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-06-15T04:02:20Z,2026-06-15T05:13:31Z,autoresearch_available,standard|autoresearch,standard,medium,runtime_standard_structure
error-extrapolation-1820-claude,executed,standard,medium,codex,188,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-06-15T04:03:21Z,2026-06-15T13:20:19Z,autoresearch_available,standard|autoresearch,standard,medium,runtime_standard_structure
error-extrapolation-d0c9-gemini,executed,standard,medium,codex,211,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-06-15T13:09:38Z,2026-06-15T13:52:18Z,autoresearch_available,standard|autoresearch,standard,medium,runtime_standard_structure
sampling-nn-0688-gemini,executed,standard,medium,codex,197,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-06-15T14:38:52Z,2026-06-15T15:49:17Z,autoresearch_available,standard|autoresearch,standard,medium,runtime_standard_structure
llm-sleep-mechanism-18a0-codex,executed,standard,medium,codex,294,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-06-15T20:07:29Z,2026-06-15T21:05:15Z,autoresearch_available,standard|autoresearch,standard,medium,runtime_standard_structure
llm-sleep-mechanism-95e3-gemini,executed,standard,medium,codex,277,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-06-15T21:53:16Z,2026-06-15T23:28:15Z,autoresearch_available,standard|autoresearch,standard,medium,runtime_standard_structure
sampling-nn-d01c-codex,executed,standard,medium,codex,226,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-06-16T03:39:14Z,2026-06-16T04:19:15Z,autoresearch_available,standard|autoresearch,standard,medium,runtime_standard_structure
error-extrapolation-6a30-codex,executed,standard,medium,codex,274,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-06-16T14:12:16Z,2026-06-16T15:23:12Z,autoresearch_available,standard|autoresearch,standard,medium,runtime_standard_structure
grounded-novelty-ai-69c6-claude,executed,standard,medium,codex,2307,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-06-18T18:12:06Z,2026-06-18T19:07:23Z,autoresearch_available,standard|autoresearch,standard,medium,runtime_standard_structure
neural-symbolic-ai-d145-claude,executed,standard,medium,codex,2588,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-06-19T16:11:05Z,2026-06-19T16:58:55Z,autoresearch_available,standard|autoresearch,standard,medium,runtime_standard_structure
drama-types-ai-e4ac-claude,executed,standard,medium,codex,224,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-06-21T21:22:19Z,2026-06-22T17:38:39Z,autoresearch_available,standard|autoresearch,standard,medium,runtime_standard_structure
icl-finetune-gap-0331-claude,executed,standard,medium,codex,258,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-06-21T21:39:49Z,2026-06-21T23:18:30Z,autoresearch_available,standard|autoresearch,standard,medium,runtime_standard_structure
llms-know-answer-73ae-claude,executed,standard,medium,codex,190,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-06-22T01:18:48Z,2026-06-22T03:32:50Z,autoresearch_available,standard|autoresearch,standard,medium,runtime_standard_structure
drama-types-ai-58c0-codex,executed,standard,medium,codex,321,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-06-23T03:00:49Z,2026-06-23T03:53:02Z,autoresearch_available,standard|autoresearch,standard,medium,runtime_standard_structure
icl-finetune-scale-398c-codex,executed,standard,medium,codex,297,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-06-23T03:57:10Z,2026-06-23T04:51:09Z,autoresearch_available,standard|autoresearch,standard,medium,runtime_standard_structure
llms-know-answer-eef8-codex,executed,standard,medium,codex,258,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-06-23T05:32:11Z,2026-06-23T06:27:15Z,autoresearch_available,standard|autoresearch,standard,medium,runtime_standard_structure
quantum-ml-methods-7581-claude,executed,standard,medium,codex,173,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-06-24T19:13:44Z,2026-06-24T20:56:06Z,autoresearch_available,standard|autoresearch,standard,medium,runtime_standard_structure
quantum-ml-methods-d41e-claude,executed,standard,medium,codex,219,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-06-25T17:02:00Z,2026-06-25T17:51:17Z,autoresearch_available,standard|autoresearch,standard,medium,runtime_standard_structure
grounded-novelty-ai-6ac8-claude,executed,standard,medium,codex,772,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-06-28T20:59:37Z,2026-06-28T21:59:12Z,autoresearch_available,standard|autoresearch,standard,medium,runtime_standard_structure
neural-symbolic-ai-41f3-claude,executed,standard,medium,codex,192,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-06-28T20:59:52Z,2026-06-28T22:07:50Z,autoresearch_available,standard|autoresearch,standard,medium,runtime_standard_structure
llm-blindspot-priorities-60de-claude,executed,standard,medium,codex,2426,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-06-28T21:00:17Z,2026-06-28T21:48:18Z,autoresearch_available,standard|autoresearch,standard,medium,runtime_standard_structure
grounded-novelty-ai-5114-codex,executed,standard,medium,codex,244,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-06-29T04:34:54Z,2026-06-29T05:27:03Z,autoresearch_available,standard|autoresearch,standard,medium,runtime_standard_structure
logit-lens-implicit-fbb4-codex,executed,standard,medium,codex,304,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-06-29T04:35:33Z,2026-06-29T05:21:01Z,autoresearch_available,standard|autoresearch,standard,medium,runtime_standard_structure
neural-symbolic-ai-2f28-codex,executed,standard,medium,codex,376,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-06-29T04:35:53Z,2026-06-29T05:24:10Z,autoresearch_available,standard|autoresearch,standard,medium,runtime_standard_structure
logit-lens-implicit-9a0d-claude,executed,standard,medium,codex,221,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-06-29T16:07:42Z,2026-06-29T17:24:14Z,autoresearch_available,standard|autoresearch,standard,medium,runtime_standard_structure
llm-multi-person-id-f00b-codex,executed,standard,medium,codex,216,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-07-06T06:16:06Z,2026-07-06T07:03:31Z,autoresearch_available,standard|autoresearch,standard,medium,runtime_standard_structure
sticky-personas-ai-a685-codex,executed,standard,medium,codex,1752,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-07-06T06:17:01Z,2026-07-06T07:17:08Z,autoresearch_available,standard|autoresearch,standard,medium,runtime_standard_structure
quantum-ml-methods-c288-codex,executed,standard,medium,codex,244,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-07-06T06:19:06Z,2026-07-06T07:03:55Z,autoresearch_available,standard|autoresearch,standard,medium,runtime_standard_structure
sticky-personas-ai-9dab-claude,executed,standard,medium,codex,382,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-07-06T13:27:17Z,2026-07-06T14:08:46Z,autoresearch_available,standard|autoresearch,standard,medium,runtime_standard_structure
quantum-ml-methods-54ff-claude,executed,standard,medium,codex,245,True,True,False,False,False,ordinary NeuriCo pipeline and execution logs; no AutoResearch/HITL artifacts,2026-07-06T13:27:40Z,2026-07-06T15:25:44Z,autoresearch_available,standard|autoresearch,standard,medium,runtime_standard_structure
