repo_name,trajectory_id,provider,stage,transcript_path,n_nonempty_lines,n_json_records,n_non_json_lines,n_canonical_events,n_unknown_structures,n_parse_exceptions,empty_transcript,read_failed,non_json_examples,parse_exception_examples,unknown_structures
novel-bio-mechanisms-a08e-gemini,novel-bio-mechanisms-a08e-gemini::gemini,gemini,resource_finder,logs/resource_finder_gemini_transcript.jsonl,117,111,6,111,0,0,False,False,line 1: 'Warning: 256-color support not detected. Using a terminal with at least 256-color support is recommended for a better vi' || line 2: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 3: 'YOLO mode is enabled. All tool calls will be automatically approved.',,
novel-bio-mechanisms-a08e-gemini,novel-bio-mechanisms-a08e-gemini::gemini,gemini,execution,logs/execution_gemini_transcript.jsonl,88,84,4,84,0,0,False,False,line 1: 'Warning: 256-color support not detected. Using a terminal with at least 256-color support is recommended for a better vi' || line 2: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 3: 'YOLO mode is enabled. All tool calls will be automatically approved.',,
novel-bio-mechanisms-c075-claude,novel-bio-mechanisms-c075-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,324,324,0,306,7,0,False,False,,,claude:user_block:document:7
novel-bio-mechanisms-c075-claude,novel-bio-mechanisms-c075-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,427,427,0,405,0,0,False,False,,,
novel-geom-addressing-028d-gemini,novel-geom-addressing-028d-gemini::gemini,gemini,resource_finder,logs/resource_finder_gemini_transcript.jsonl,137,133,4,133,0,0,False,False,line 1: 'Warning: 256-color support not detected. Using a terminal with at least 256-color support is recommended for a better vi' || line 2: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 3: 'YOLO mode is enabled. All tool calls will be automatically approved.',,
novel-geom-addressing-028d-gemini,novel-geom-addressing-028d-gemini::gemini,gemini,execution,logs/execution_gemini_transcript.jsonl,125,121,4,121,0,0,False,False,line 1: 'Warning: 256-color support not detected. Using a terminal with at least 256-color support is recommended for a better vi' || line 2: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 3: 'YOLO mode is enabled. All tool calls will be automatically approved.',,
novel-geom-addressing-506d-codex,novel-geom-addressing-506d-codex::codex,codex,resource_finder,logs/resource_finder_codex_transcript.jsonl,278,276,2,263,5,0,False,False,line 1: 'Reading prompt from stdin...' || line 48: '2026-06-01T03:49:49.675557Z ERROR codex_core::tools::router: error=write_stdin failed: stdin is closed for this session;',,codex:item:web_search:5
novel-geom-addressing-506d-codex,novel-geom-addressing-506d-codex::codex,codex,execution,logs/execution_codex_transcript.jsonl,181,180,1,163,4,0,False,False,line 1: 'Reading prompt from stdin...',,codex:item:web_search:4
novel-geom-addressing-c44b-claude,novel-geom-addressing-c44b-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,239,239,0,221,8,0,False,False,,,claude:user_block:document:8
novel-geom-addressing-c44b-claude,novel-geom-addressing-c44b-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,596,596,0,520,0,0,False,False,,,
null-alignment-matrix-diagnosing-when-56ad,null-alignment-matrix-diagnosing-when-56ad::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,370,370,0,339,2,0,False,False,,,claude:user_block:document:2
null-alignment-matrix-diagnosing-when-56ad,null-alignment-matrix-diagnosing-when-56ad::claude,claude,execution,logs/execution_claude_transcript.jsonl,484,484,0,449,0,0,False,False,,,
null-results-as-alignment-signals-858f,null-results-as-alignment-signals-858f::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,477,477,0,437,4,0,False,False,,,claude:user_block:document:4
null-robustness-mapping-8bf6-claude,null-robustness-mapping-8bf6-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,252,252,0,252,11,0,False,False,,,claude:user_block:document:11
null-robustness-mapping-8bf6-claude,null-robustness-mapping-8bf6-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,105,102,3,102,0,0,False,False,"line 94: '{""type"":""assistant"",""message"":{""model"":""claude-opus-4-6"",""id"":""msg_01Lqjzn7uXXzgqqQhqbx8P1C"",""type"":""message"",""role"":""as' || line 100: '{""type"":""assistant"",""message"":{""model"":""claude-opus-4-6"",""id"":""msg_01D2jrmWSg2ZRtmXeY98HDLZ"",""type"":""message"",""role"":""as' || line 101: '{""type"":""user"",""message"":{""role"":""user"",""content"":[{""tool_use_id"":""toolu_012eoWJSLpC3mBDmKeCMMnfF"",""type"":""tool_result"",'",,
out-of-order-memoriz-claude,out-of-order-memoriz-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,265,265,0,265,9,0,False,False,,,claude:user_block:document:9
out-of-order-memoriz-claude,out-of-order-memoriz-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,143,143,0,143,0,0,False,False,,,
partial-isomorphisms-claude,partial-isomorphisms-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,655,655,0,655,2,0,False,False,,,claude:user_block:document:2
partial-isomorphisms-claude,partial-isomorphisms-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,119,119,0,119,0,0,False,False,,,
person-space-mapping-claude,person-space-mapping-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,555,555,0,555,0,0,False,False,,,
person-space-mapping-claude,person-space-mapping-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,159,159,0,159,0,0,False,False,,,
phase-transitions-6299-claude,phase-transitions-6299-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,162,162,0,162,10,0,False,False,,,claude:user_block:document:10
phase-transitions-6299-claude,phase-transitions-6299-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,176,176,0,176,0,0,False,False,,,
phase-transitions-llm-5d8c-claude,phase-transitions-llm-5d8c-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,267,267,0,267,8,0,False,False,,,claude:user_block:document:8
phase-transitions-llm-5d8c-claude,phase-transitions-llm-5d8c-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,86,86,0,86,0,0,False,False,,,
phrase-arithmetic-nlp-claude,phrase-arithmetic-nlp-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,900,900,0,900,8,0,False,False,,,claude:user_block:document:8
phrase-arithmetic-nlp-claude,phrase-arithmetic-nlp-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,102,102,0,102,0,0,False,False,,,
predict-slop-ai-claude,predict-slop-ai-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,511,511,0,511,0,0,False,False,,,
predict-slop-ai-claude,predict-slop-ai-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,107,104,3,104,0,0,False,False,"line 92: '{""type"":""assistant"",""message"":{""model"":""claude-opus-4-6"",""id"":""msg_01RgY8U1Dmb3MPWcF73f32yp"",""type"":""message"",""role"":""as' || line 98: '{""type"":""assistant"",""message"":{""model"":""claude-opus-4-6"",""id"":""msg_018amUD2CEzkeH5u7dn9deqt"",""type"":""message"",""role"":""as' || line 99: '{""type"":""user"",""message"":{""role"":""user"",""content"":[{""tool_use_id"":""toolu_01M4YCcJUxBAgQdNWYbBdXr4"",""type"":""tool_result"",'",,
preference-understanding-8cc6-claude,preference-understanding-8cc6-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,431,430,1,383,10,0,False,False,"line 255: '{""type"":""user"",""message"":{""role"":""user"",""content"":[{""tool_use_id"":""toolu_01QS75rNamnzGipX5u9A8Rei"",""type"":""tool_result"",'",,claude:user_block:document:10
preference-understanding-8cc6-claude,preference-understanding-8cc6-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,812,812,0,756,0,0,False,False,,,
preference-understanding-9cf3-codex,preference-understanding-9cf3-codex::codex,codex,resource_finder,logs/resource_finder_codex_transcript.jsonl,69,68,1,59,4,0,False,False,line 1: 'Reading prompt from stdin...',,codex:item:web_search:4
preference-understanding-9cf3-codex,preference-understanding-9cf3-codex::codex,codex,execution,logs/execution_codex_transcript.jsonl,121,119,2,106,0,0,False,False,line 1: 'Reading prompt from stdin...' || line 18: '2026-08-20T02:22:02.652391Z ERROR codex_core::tools::router: error=apply_patch verification failed: invalid patch: multi',,
preference-understanding-9cf3-codex,preference-understanding-9cf3-codex::codex,codex,paper_writer,logs/paper_writer_codex_transcript.jsonl,42,41,1,38,0,0,False,False,line 1: 'Reading prompt from stdin...',,
proficiency-features-claude,proficiency-features-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,244,244,0,244,9,0,False,False,,,claude:user_block:document:9
proficiency-features-claude,proficiency-features-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,256,256,0,256,0,0,False,False,,,
prompt-failure-prediction-0191-claude,prompt-failure-prediction-0191-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,354,354,0,354,9,0,False,False,,,claude:user_block:document:9
prompt-failure-prediction-0191-claude,prompt-failure-prediction-0191-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,69,69,0,69,0,0,False,False,,,
quantify-llm-factors-claude,quantify-llm-factors-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,870,870,0,870,0,0,False,False,,,
quantify-llm-factors-claude,quantify-llm-factors-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,103,103,0,103,0,0,False,False,,,
quantifying-the-null-intervention-c064,quantifying-the-null-intervention-c064::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,382,382,0,345,7,0,False,False,,,claude:user_block:document:7
quantifying-the-null-intervention-c064,quantifying-the-null-intervention-c064::claude,claude,execution,logs/execution_claude_transcript.jsonl,756,756,0,707,0,0,False,False,,,
quantum-ml-methods-54ff-claude,quantum-ml-methods-54ff-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,432,432,0,413,0,0,False,False,,,
quantum-ml-methods-54ff-claude,quantum-ml-methods-54ff-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,755,755,0,708,0,0,False,False,,,
quantum-ml-methods-7581-claude,quantum-ml-methods-7581-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,1244,1244,0,1215,0,0,False,False,,,
quantum-ml-methods-7581-claude,quantum-ml-methods-7581-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,393,393,0,356,0,0,False,False,,,
quantum-ml-methods-c288-codex,quantum-ml-methods-c288-codex::codex,codex,resource_finder,logs/resource_finder_codex_transcript.jsonl,213,211,2,193,12,0,False,False,line 1: 'Reading prompt from stdin...' || line 52: '2026-07-06T06:21:06.491553Z ERROR codex_core::tools::router: error=write_stdin failed: stdin is closed for this session;',,codex:item:web_search:12
quantum-ml-methods-c288-codex,quantum-ml-methods-c288-codex::codex,codex,execution,logs/execution_codex_transcript.jsonl,248,247,1,229,1,0,False,False,line 1: 'Reading prompt from stdin...',,codex:item:web_search:1
quantum-ml-methods-d41e-claude,quantum-ml-methods-d41e-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,700,700,0,653,0,0,False,False,,,
quantum-ml-methods-d41e-claude,quantum-ml-methods-d41e-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,320,320,0,291,0,0,False,False,,,
rainbow-conn-random-1698,rainbow-conn-random-1698::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,157,157,0,157,9,0,False,False,,,claude:user_block:document:9
rainbow-conn-random-1698,rainbow-conn-random-1698::claude,claude,execution,logs/execution_claude_transcript.jsonl,100,100,0,100,0,0,False,False,,,
rainbow-conn-random-f967,rainbow-conn-random-f967::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,148,148,0,148,11,0,False,False,,,claude:user_block:document:11
reasoning-trace-robustnes-318e-codex,reasoning-trace-robustnes-318e-codex::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,407,407,0,407,0,0,False,False,,,
reasoning-trace-robustnes-318e-codex,reasoning-trace-robustnes-318e-codex::claude,claude,execution,logs/execution_claude_transcript.jsonl,167,166,1,166,0,0,False,False,"line 15: '{""type"":""assistant"",""message"":{""model"":""claude-opus-4-6"",""id"":""msg_01LPixVicowt5qXxFF6Kihjt"",""type"":""message"",""role"":""as'",,
reasoning-trace-robustnes-318e-codex,reasoning-trace-robustnes-318e-codex::codex,codex,resource_finder,logs/resource_finder_codex_transcript.jsonl,118,115,3,115,0,0,False,False,"line 1: 'WARNING: proceeding, even though we could not update PATH: Operation not permitted (os error 1)' || line 2: 'Reading prompt from stdin...' || line 21: '2026-04-06T02:49:11.571816Z ERROR codex_core::tools::router: error=write_stdin failed: stdin is closed for this session;'",,
reasoning-trace-robustnes-318e-codex,reasoning-trace-robustnes-318e-codex::codex,codex,execution,logs/execution_codex_transcript.jsonl,131,129,2,129,0,0,False,False,"line 1: 'WARNING: proceeding, even though we could not update PATH: Operation not permitted (os error 1)' || line 2: 'Reading prompt from stdin...'",,
reasoning-trace-robustnes-6b65-claude,reasoning-trace-robustnes-6b65-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,539,538,1,538,0,0,False,False,"line 469: '{""type"":""user"",""message"":{""role"":""user"",""content"":[{""tool_use_id"":""toolu_01XBhL4HBzEnh6XPouy15qGa"",""type"":""tool_result"",'",,
reasoning-trace-robustnes-6b65-claude,reasoning-trace-robustnes-6b65-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,85,85,0,85,0,0,False,False,,,
reasoning-trace-robustnes-dd20-gemini,reasoning-trace-robustnes-dd20-gemini::gemini,gemini,resource_finder,logs/resource_finder_gemini_transcript.jsonl,314,192,122,192,0,0,False,False,line 1: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 2: 'Keychain initialization encountered an error: libsecret-1.so.0: cannot open shared object file: No such file or director' || line 3: 'Using FileKeychain fallback for secure storage.',,
reasoning-trace-robustnes-dd20-gemini,reasoning-trace-robustnes-dd20-gemini::gemini,gemini,execution,logs/execution_gemini_transcript.jsonl,180,174,6,174,0,0,False,False,line 1: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 2: 'Keychain initialization encountered an error: libsecret-1.so.0: cannot open shared object file: No such file or director' || line 3: 'Using FileKeychain fallback for secure storage.',,
recursion-visual-text-claude,recursion-visual-text-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,174,174,0,174,0,0,False,False,,,
recursion-visual-text-claude,recursion-visual-text-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,109,97,12,97,0,0,False,False,"line 73: 'This error originated either by throwing inside of an async function without a catch block, or by rejecting a promise wh' || line 74: ""Error: EACCES: permission denied, mkdir '/tmp/claude/-data-hypogenicai-workspaces-recursion-visual-text-claude/tasks'"" || line 75: '    at mkdirSync (node:fs:1363:26)'",,
recursion-visual-text-gemini,recursion-visual-text-gemini::gemini,gemini,resource_finder,logs/resource_finder_gemini_transcript.jsonl,28,26,2,26,0,0,False,False,line 1: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 2: 'Loaded cached credentials.',,
recursion-visual-text-gemini,recursion-visual-text-gemini::gemini,gemini,execution,logs/execution_gemini_transcript.jsonl,176,163,13,163,0,0,False,False,line 1: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 2: 'Loaded cached credentials.' || line 42: 'missing pgrep output',,
refine-llm-trading-2354-codex,refine-llm-trading-2354-codex::codex,codex,resource_finder,logs/resource_finder_codex_transcript.jsonl,134,133,1,133,0,0,False,False,line 1: 'Reading prompt from stdin...',,
refine-llm-trading-2354-codex,refine-llm-trading-2354-codex::codex,codex,execution,logs/execution_codex_transcript.jsonl,143,142,1,142,0,0,False,False,line 1: 'Reading prompt from stdin...',,
refine-llm-trading-4e75-claude,refine-llm-trading-4e75-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,632,632,0,632,1,0,False,False,,,claude:user_block:document:1
refine-llm-trading-4e75-claude,refine-llm-trading-4e75-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,170,168,2,168,0,0,False,False,"line 145: '{""type"":""assistant"",""message"":{""model"":""claude-opus-4-6"",""id"":""msg_01KzJCSzkXQVUQoX9d5ADGvt"",""type"":""message"",""role"":""as' || line 146: '{""type"":""user"",""message"":{""role"":""user"",""content"":[{""tool_use_id"":""toolu_012x1PHGamYshDjZzi1sKwup"",""type"":""tool_result"",'",,
refine-llm-trading-e871-claude,refine-llm-trading-e871-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,236,235,1,235,8,0,False,False,"line 179: '{""type"":""user"",""message"":{""role"":""user"",""content"":[{""tool_use_id"":""toolu_01UDvoYpoXjiseEbPweMvFmk"",""type"":""tool_result"",'",,claude:user_block:document:8
refine-llm-trading-e871-claude,refine-llm-trading-e871-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,149,146,3,146,0,0,False,False,"line 129: '{""type"":""assistant"",""message"":{""model"":""claude-opus-4-6"",""id"":""msg_01An521x3PzxY7viweSztirS"",""type"":""message"",""role"":""as' || line 135: '{""type"":""assistant"",""message"":{""model"":""claude-opus-4-6"",""id"":""msg_01Vh7YNmK8bypRRaBTAcFYAv"",""type"":""message"",""role"":""as' || line 136: '{""type"":""user"",""message"":{""role"":""user"",""content"":[{""tool_use_id"":""toolu_01DYc5VPqz1eVQ2wZz1QHHtg"",""type"":""tool_result"",'",,
residual-stream-ai-a924-claude,residual-stream-ai-a924-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,262,262,0,262,2,0,False,False,,,claude:user_block:document:2
residual-stream-ai-a924-claude,residual-stream-ai-a924-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,234,234,0,234,0,0,False,False,,,
residual-stream-biject-claude,residual-stream-biject-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,258,258,0,258,7,0,False,False,,,claude:user_block:document:7
residual-stream-biject-claude,residual-stream-biject-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,184,184,0,184,0,0,False,False,,,
residual-stream-biject-e825-claude,residual-stream-biject-e825-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,270,270,0,270,7,0,False,False,,,claude:user_block:document:7
residual-stream-biject-e825-claude,residual-stream-biject-e825-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,115,115,0,115,0,0,False,False,,,
reverse-alignment-characterizing-46f6,reverse-alignment-characterizing-46f6::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,446,446,0,409,8,0,False,False,,,claude:user_block:document:8
reverse-alignment-characterizing-46f6,reverse-alignment-characterizing-46f6::claude,claude,execution,logs/execution_claude_transcript.jsonl,848,848,0,781,0,0,False,False,,,
reverse-engineer-null-6299-claude,reverse-engineer-null-6299-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,237,237,0,229,10,0,False,False,,,claude:user_block:document:10
reverse-engineer-null-6299-claude,reverse-engineer-null-6299-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,151,151,0,138,0,0,False,False,,,
reverse-nulls-diagnosing-the-hidden-732a,reverse-nulls-diagnosing-the-hidden-732a::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,651,651,0,595,7,0,False,False,,,claude:user_block:document:7
reverse-nulls-diagnosing-the-hidden-732a,reverse-nulls-diagnosing-the-hidden-732a::claude,claude,execution,logs/execution_claude_transcript.jsonl,654,654,0,601,0,0,False,False,,,
robustness-vs-artifacts-21e9-claude,robustness-vs-artifacts-21e9-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,332,332,0,332,13,0,False,False,,,claude:user_block:document:13
robustness-vs-artifacts-21e9-claude,robustness-vs-artifacts-21e9-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,400,400,0,400,0,0,False,False,,,
sampling-nn-0688-gemini,sampling-nn-0688-gemini::gemini,gemini,resource_finder,logs/resource_finder_gemini_transcript.jsonl,134,130,4,130,0,0,False,False,line 1: 'Warning: 256-color support not detected. Using a terminal with at least 256-color support is recommended for a better vi' || line 2: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 3: 'YOLO mode is enabled. All tool calls will be automatically approved.',,
sampling-nn-0688-gemini,sampling-nn-0688-gemini::gemini,gemini,execution,logs/execution_gemini_transcript.jsonl,4485,111,4374,111,0,0,False,False,line 1: 'Warning: 256-color support not detected. Using a terminal with at least 256-color support is recommended for a better vi' || line 2: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 3: 'YOLO mode is enabled. All tool calls will be automatically approved.',,
sampling-nn-1a8c-claude,sampling-nn-1a8c-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,408,408,0,375,0,0,False,False,,,
sampling-nn-1a8c-claude,sampling-nn-1a8c-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,329,329,0,303,0,0,False,False,,,
sampling-nn-d01c-codex,sampling-nn-d01c-codex::codex,codex,resource_finder,logs/resource_finder_codex_transcript.jsonl,219,217,2,200,12,0,False,False,line 1: 'Reading prompt from stdin...' || line 42: '2026-06-16T03:41:42.682864Z ERROR codex_core::tools::router: error=write_stdin failed: stdin is closed for this session;',,codex:item:web_search:12
sampling-nn-d01c-codex,sampling-nn-d01c-codex::codex,codex,execution,logs/execution_codex_transcript.jsonl,161,160,1,152,0,0,False,False,line 1: 'Reading prompt from stdin...',,
scaling-laws-finetune-claude,scaling-laws-finetune-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,224,224,0,224,8,0,False,False,,,claude:user_block:document:8
scaling-laws-finetune-claude,scaling-laws-finetune-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,273,273,0,273,0,0,False,False,,,
scaling_analysis_of_distribute_20260729_000241_d3c51cab,scaling_analysis_of_distribute_20260729_000241_d3c51cab::gemini,gemini,resource_finder,logs/resource_finder_gemini_transcript.jsonl,2,0,2,0,0,0,True,False,line 1: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 2: 'Please set an Auth method in your /tmp/.gemini/settings.json or specify one of the following environment variables befor',,
science-of-sycophancy-ee2b-claude,science-of-sycophancy-ee2b-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,241,241,0,234,12,0,False,False,,,claude:user_block:document:12
science-of-sycophancy-ee2b-claude,science-of-sycophancy-ee2b-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,460,460,0,419,0,0,False,False,,,
self-critique-ai-writer-claude,self-critique-ai-writer-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,691,625,66,625,0,0,False,False,"line 337: '{""type"":""user"",""message"":{""role"":""user"",""content"":[{""tool_use_id"":""toolu_01AKFsMDVwdvDjUko3H1wAMs"",""type"":""tool_result"",' || line 338: ""\\u0017ï':ü7\\\\¼\x84ÿ\\u001f&S\\u0015\x9eNÒðâÍ¤\x80§p÷«G\x84r\\u0019\\u0015ù\\u0013)\\u001f\\u0013\x80d_\\u0002\x90'Qª¿\\u0005#é\\u001b#)d\x94¨¡ÚüM\x8cÒ=aôí"" || line 339: '\\u000b¿\\u0016 Þ!\\u0012e\x8dRVÞÂR,\\b«?ËIÎM×@CSûÃH&À1ù\\u0003\x96FJÜu]\x80V¸\\u001cÄíf^\\u0001\xadmë\\u0011²\x96\x8f@öI\\""H_á\\\\ÝÙ\\u0003ÒÈvK¢\\t{÷n'",,
self-critique-ai-writer-claude,self-critique-ai-writer-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,121,121,0,121,0,0,False,False,,,
self-critique-drift-4703-claude,self-critique-drift-4703-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,462,462,0,462,0,0,False,False,,,
self-critique-drift-4703-claude,self-critique-drift-4703-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,112,112,0,112,0,0,False,False,,,
self-critique-drift-687e-codex,self-critique-drift-687e-codex::codex,codex,resource_finder,logs/resource_finder_codex_transcript.jsonl,95,93,2,89,4,0,False,False,"line 1: 'WARNING: proceeding, even though we could not update PATH: Refusing to create helper binaries under temporary dir ""/tmp""' || line 2: 'Reading prompt from stdin...'",,codex:item:web_search:4
self-critique-drift-687e-codex,self-critique-drift-687e-codex::codex,codex,execution,logs/execution_codex_transcript.jsonl,131,129,2,129,0,0,False,False,"line 1: 'WARNING: proceeding, even though we could not update PATH: Refusing to create helper binaries under temporary dir ""/tmp""' || line 2: 'Reading prompt from stdin...'",,
self-critique-drift-6de2-claude,self-critique-drift-6de2-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,265,256,9,256,2,0,False,False,"line 2: 'Claude configuration file not found at: /tmp/.claude/.claude.json' || line 3: 'A backup file exists at: /tmp/.claude/backups/.claude.json.backup.1772749382904' || line 4: 'You can manually restore it by running: cp ""/tmp/.claude/backups/.claude.json.backup.1772749382904"" ""/tmp/.claude/.claud'",,claude:user_block:document:2
self-critique-drift-6de2-claude,self-critique-drift-6de2-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,156,156,0,156,0,0,False,False,,,
self-critique-drift-e068-gemini,self-critique-drift-e068-gemini::codex,codex,resource_finder,logs/resource_finder_codex_transcript.jsonl,84,82,2,82,0,0,False,False,"line 1: 'WARNING: proceeding, even though we could not update PATH: Refusing to create helper binaries under temporary dir ""/tmp""' || line 2: 'Reading prompt from stdin...'",,
self-critique-drift-e068-gemini,self-critique-drift-e068-gemini::codex,codex,execution,logs/execution_codex_transcript.jsonl,118,116,2,116,0,0,False,False,"line 1: 'WARNING: proceeding, even though we could not update PATH: Refusing to create helper binaries under temporary dir ""/tmp""' || line 2: 'Reading prompt from stdin...'",,
self-critique-drift-e068-gemini,self-critique-drift-e068-gemini::gemini,gemini,resource_finder,logs/resource_finder_gemini_transcript.jsonl,326,179,147,179,1,0,False,False,line 1: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 2: 'Failed to load API key from storage: SystemError [ERR_SYSTEM_ERROR]: A system error occurred: uv_os_get_passwd returned ' || line 3: '    at Module.userInfo (node:os:305:11)',,gemini:non_dict:1
self-critique-drift-e068-gemini,self-critique-drift-e068-gemini::gemini,gemini,execution,logs/execution_gemini_transcript.jsonl,1080,51,1029,51,0,0,False,False,line 1: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 2: 'Failed to load API key from storage: SystemError [ERR_SYSTEM_ERROR]: A system error occurred: uv_os_get_passwd returned ' || line 3: '    at Module.userInfo (node:os:305:11)',,
semantic_coherence_impact_on_a_20260729_154614_23123c8f,semantic_coherence_impact_on_a_20260729_154614_23123c8f::gemini,gemini,resource_finder,logs/resource_finder_gemini_transcript.jsonl,90,0,90,0,0,0,True,False,line 1: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 2: 'Failed to load API key from storage: SystemError [ERR_SYSTEM_ERROR]: A system error occurred: uv_os_get_passwd returned ' || line 3: '    at Module.userInfo (node:os:305:11)',,
sim-sensory-nlp-claude,sim-sensory-nlp-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,277,277,0,277,10,0,False,False,,,claude:user_block:document:10
sim-sensory-nlp-claude,sim-sensory-nlp-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,139,139,0,139,0,0,False,False,,,
similar-embeddings-nlp-5ef8-codex,similar-embeddings-nlp-5ef8-codex::codex,codex,resource_finder,logs/resource_finder_codex_transcript.jsonl,224,223,1,203,20,0,False,False,line 1: 'Reading prompt from stdin...',,codex:item:web_search:20
similar-embeddings-nlp-5ef8-codex,similar-embeddings-nlp-5ef8-codex::codex,codex,execution,logs/execution_codex_transcript.jsonl,196,195,1,195,0,0,False,False,line 1: 'Reading prompt from stdin...',,
